@timestamp,@message
"
2024-05-31 19:02:58.160,"REPORT RequestId: 27649be1-8461-47db-964c-43f08d643e54	Duration: 555.43 ms	Billed Duration: 556 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:58.155,"REPORT RequestId: 51174241-bd30-4fdb-a65f-8cb7330a0828	Duration: 184.17 ms	Billed Duration: 185 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:58.137,"REPORT RequestId: 38e416ab-c522-4a68-94b3-b27e747823be	Duration: 467.46 ms	Billed Duration: 468 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:58.133,"REPORT RequestId: beda773b-98a6-4f95-8bf5-c82e4165cb8e	Duration: 99.79 ms	Billed Duration: 100 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:58.125,"REPORT RequestId: e46b737f-3ff7-4fb3-a899-56d882129614	Duration: 483.41 ms	Billed Duration: 484 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:58.122,"REPORT RequestId: 9d7857f0-2a63-4e77-865d-270e1cd07a44	Duration: 170.00 ms	Billed Duration: 170 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:58.120,"REPORT RequestId: 14f307ac-e527-4fb9-b34f-2088f595fa22	Duration: 547.06 ms	Billed Duration: 548 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:58.120,"REPORT RequestId: 79d5b17d-057a-4363-a786-e28dedc036dc	Duration: 542.94 ms	Billed Duration: 543 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:58.102,"REPORT RequestId: 3b5a5849-c88a-43e5-82e6-f849ba4d27a2	Duration: 89.36 ms	Billed Duration: 90 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:58.093,"REPORT RequestId: d13c6bc1-152a-4678-8af7-81e67384fe53	Duration: 182.78 ms	Billed Duration: 183 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:58.086,"REPORT RequestId: 1e1512e6-6d2b-4690-9c2b-d21e4d4d91f5	Duration: 91.84 ms	Billed Duration: 92 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:58.085,"REPORT RequestId: 2a42477f-3327-48ac-bb02-90b05274185e	Duration: 202.07 ms	Billed Duration: 203 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:58.076,"REPORT RequestId: 934561b0-fb29-40bc-85e5-43c6365ff83f	Duration: 94.99 ms	Billed Duration: 95 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:58.068,"REPORT RequestId: 8813d091-9ae2-4db7-abbb-0d64f5c030e4	Duration: 178.06 ms	Billed Duration: 179 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:58.065,"REPORT RequestId: 1e7c0cfb-6ea7-4d31-babb-e2e604ce7e28	Duration: 80.69 ms	Billed Duration: 81 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:58.053,"REPORT RequestId: d1fbdbe0-29e3-430b-b0f1-fa353cfa8f18	Duration: 480.11 ms	Billed Duration: 481 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:58.037,"REPORT RequestId: 75faf524-7010-42d3-8109-f40caeb14974	Duration: 521.44 ms	Billed Duration: 522 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:58.029,"REPORT RequestId: adeb830f-2a1a-4475-9e11-1b143d15fe50	Duration: 96.29 ms	Billed Duration: 97 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:58.027,"REPORT RequestId: 58128b52-27c7-408e-b6c9-fd75bcd3f0b1	Duration: 286.88 ms	Billed Duration: 287 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:58.008,"REPORT RequestId: 9a02118e-947b-4e12-a852-a72d41e3b9a5	Duration: 476.03 ms	Billed Duration: 477 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:58.003,"REPORT RequestId: eaab9471-ba30-4322-83f5-17597f368d57	Duration: 191.43 ms	Billed Duration: 192 ms	Memory Size: 512 MB	Max Memory Used: 109 MB	
"
2024-05-31 19:02:58.000,"REPORT RequestId: 1a4be784-ad31-4a26-8ba0-ed67c25cab49	Duration: 205.38 ms	Billed Duration: 206 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.970,"REPORT RequestId: efdf56d4-963c-4f28-a01a-b2376154e005	Duration: 89.77 ms	Billed Duration: 90 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.970,"REPORT RequestId: 38759b94-486f-4978-948f-269cd250d13e	Duration: 191.09 ms	Billed Duration: 192 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.968,"REPORT RequestId: 752eb601-bff7-49c7-9489-1f3deffc37b0	Duration: 95.56 ms	Billed Duration: 96 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.965,"REPORT RequestId: 520f7311-0dc1-4e5d-ad56-af55afd29f84	Duration: 236.57 ms	Billed Duration: 237 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:57.957,"REPORT RequestId: 492d6c13-db63-4855-b33d-5c45eae44e5c	Duration: 130.03 ms	Billed Duration: 131 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:57.934,"REPORT RequestId: 5ca46aec-4143-41f2-8167-857e6ab68064	Duration: 75.21 ms	Billed Duration: 76 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.927,"REPORT RequestId: 62b73d95-809e-4e72-a49e-1e6210f3e987	Duration: 213.93 ms	Billed Duration: 214 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:57.907,"REPORT RequestId: e3945e83-07fb-4283-a7da-db2324abb8b0	Duration: 201.58 ms	Billed Duration: 202 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.903,"REPORT RequestId: 53ad4d83-667f-4d1f-bbf9-5f881c47969d	Duration: 67.09 ms	Billed Duration: 68 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.883,"REPORT RequestId: 1ca3b008-e131-4d0a-afd3-bf394604ca42	Duration: 456.06 ms	Billed Duration: 457 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:57.846,"REPORT RequestId: e8f81c84-376a-4ca6-9304-8177707d5323	Duration: 192.09 ms	Billed Duration: 193 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.845,"REPORT RequestId: 2318024c-d991-4252-9bf0-4d8d0433ba07	Duration: 476.83 ms	Billed Duration: 477 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.829,"REPORT RequestId: b794b2c5-7baf-43c9-a04d-81c10377767c	Duration: 462.53 ms	Billed Duration: 463 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.828,"REPORT RequestId: e9b0f953-bbc6-430d-ad48-d47fe3eaf294	Duration: 140.31 ms	Billed Duration: 141 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.813,"REPORT RequestId: 10bf8313-25a6-4746-b2a6-6eb81898d7f8	Duration: 183.89 ms	Billed Duration: 184 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.809,"REPORT RequestId: df83e280-6ca3-4da3-8c3a-3eb0087329e6	Duration: 466.56 ms	Billed Duration: 467 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:57.800,"REPORT RequestId: 436314b1-9f2f-427d-a3a3-3761d9d61f0b	Duration: 138.42 ms	Billed Duration: 139 ms	Memory Size: 512 MB	Max Memory Used: 109 MB	
"
2024-05-31 19:02:57.780,"REPORT RequestId: 08694931-a3d8-4fa3-b6b7-bb44cd1119d0	Duration: 463.80 ms	Billed Duration: 464 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.771,"REPORT RequestId: 09fc9478-1093-452e-88d8-9d3820e510d8	Duration: 93.83 ms	Billed Duration: 94 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.767,"REPORT RequestId: c232d5b3-1e39-4a52-9805-357580805a4b	Duration: 87.89 ms	Billed Duration: 88 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.755,"REPORT RequestId: 4d9c83e0-ee07-40e4-9a19-94a32666a4e4	Duration: 89.80 ms	Billed Duration: 90 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.729,"REPORT RequestId: b0487252-eb93-41e0-83da-71f60314af94	Duration: 199.91 ms	Billed Duration: 200 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.712,"REPORT RequestId: 75f70f45-5db7-4053-b1bf-46702f14c98f	Duration: 103.04 ms	Billed Duration: 104 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.702,"REPORT RequestId: 62062ba3-84be-4c80-b650-261a8b26aca4	Duration: 254.49 ms	Billed Duration: 255 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:57.670,"REPORT RequestId: 65b27cff-6996-45d4-bd19-cfe9bf7ae60a	Duration: 89.89 ms	Billed Duration: 90 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.660,"REPORT RequestId: 2d789dc5-d877-429a-a7f7-7f4439c993ed	Duration: 88.12 ms	Billed Duration: 89 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.659,"REPORT RequestId: 044e231d-5705-4ce4-b5e2-e8e94d89cc7b	Duration: 179.68 ms	Billed Duration: 180 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:57.658,"REPORT RequestId: da966500-aa57-439c-aab4-e466ca0ff533	Duration: 67.89 ms	Billed Duration: 68 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.631,"REPORT RequestId: 2841da99-f506-4038-92ce-853d7c8ed03e	Duration: 207.10 ms	Billed Duration: 208 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.608,"REPORT RequestId: dc64bd44-4dea-45fb-9e00-c8728f3ce3ff	Duration: 202.42 ms	Billed Duration: 203 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.578,"REPORT RequestId: 2a721c47-1b64-4373-af1c-f9f57b796190	Duration: 84.69 ms	Billed Duration: 85 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.563,"REPORT RequestId: 4cde9ddd-f0fb-4dfb-bfd5-4d89af671a53	Duration: 129.61 ms	Billed Duration: 130 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.549,"REPORT RequestId: 1f5f65be-b668-4771-8edd-1b2d145c73dc	Duration: 106.46 ms	Billed Duration: 107 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.543,"REPORT RequestId: e5660c09-4253-4e3c-bc4c-b5ef6b541464	Duration: 85.29 ms	Billed Duration: 86 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.524,"REPORT RequestId: f460d046-f58c-419e-b621-b4a7e45a077b	Duration: 172.46 ms	Billed Duration: 173 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.518,"REPORT RequestId: 9937cd95-49a2-496b-a2ac-2d120e9d8544	Duration: 84.74 ms	Billed Duration: 85 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:57.471,"REPORT RequestId: 0567e2a5-707c-453b-9bc3-d14706a86cdf	Duration: 183.58 ms	Billed Duration: 184 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:57.453,"REPORT RequestId: 79042453-1dcc-4f1e-8c59-5dcd3e37c2b2	Duration: 74.48 ms	Billed Duration: 75 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.446,"REPORT RequestId: 2b62ee91-3806-4914-a82b-555ce30b0ca1	Duration: 87.02 ms	Billed Duration: 88 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:57.421,"REPORT RequestId: d2ad7097-dd4b-49a6-87b6-185eb731ed30	Duration: 84.57 ms	Billed Duration: 85 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:57.403,"REPORT RequestId: be13641b-5d22-4f05-8643-641bc6f77a4c	Duration: 76.09 ms	Billed Duration: 77 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:57.403,"REPORT RequestId: 07030db7-cb64-4b83-b6d6-0145c5cdbf91	Duration: 81.69 ms	Billed Duration: 82 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:53.385,"REPORT RequestId: 082c0738-b79d-47e9-b837-6006ef210cb9	Duration: 1167.09 ms	Billed Duration: 1168 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:53.001,"REPORT RequestId: cb193d36-aede-4ab6-82dc-2851dfdd3198	Duration: 800.61 ms	Billed Duration: 801 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.806,"REPORT RequestId: 8b090b6d-a1b6-469b-824c-d2360b29b25f	Duration: 533.98 ms	Billed Duration: 534 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.775,"REPORT RequestId: 5576fa63-d481-4975-87c0-097aaf8a0582	Duration: 638.78 ms	Billed Duration: 639 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:52.773,"REPORT RequestId: a1cd9447-e6fc-4004-98b5-622021847285	Duration: 553.51 ms	Billed Duration: 554 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.735,"REPORT RequestId: bbd94204-f1ba-44ad-a1ff-acf98f4860da	Duration: 848.70 ms	Billed Duration: 849 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.721,"REPORT RequestId: 2f2c5f55-29a7-49bd-ac39-4f066b504064	Duration: 516.84 ms	Billed Duration: 517 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.688,"REPORT RequestId: 76c31473-6563-49ec-9c6a-45ab2358bc20	Duration: 499.80 ms	Billed Duration: 500 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:52.596,"REPORT RequestId: f9b1fb3a-0409-4a4f-90c6-270ad532a5dd	Duration: 485.17 ms	Billed Duration: 486 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:52.576,"REPORT RequestId: bf273ab7-0d95-4d45-8879-22286d5bb90d	Duration: 79.44 ms	Billed Duration: 80 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.507,"REPORT RequestId: 1afd0149-252f-45ed-b008-dea2e1e6be71	Duration: 267.04 ms	Billed Duration: 268 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:52.471,"REPORT RequestId: 7bcc2c5f-23e5-4c76-9433-578f68281c3e	Duration: 187.25 ms	Billed Duration: 188 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.410,"REPORT RequestId: 15e3697b-3ded-4537-8d9a-37c20f3d2e79	Duration: 468.69 ms	Billed Duration: 469 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:52.369,"REPORT RequestId: e0f8d0a9-d72e-47aa-b458-45fd3746a974	Duration: 80.68 ms	Billed Duration: 81 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.368,"REPORT RequestId: 5e35368a-28fc-48f5-a6f4-18bd4193543b	Duration: 198.33 ms	Billed Duration: 199 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.355,"REPORT RequestId: d14a200a-ada6-4234-b387-0324552324d1	Duration: 87.80 ms	Billed Duration: 88 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:52.335,"REPORT RequestId: 62861cdc-6658-40e8-902c-6a67e16ba41e	Duration: 175.01 ms	Billed Duration: 176 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:52.311,"REPORT RequestId: 6b460ddd-d43e-4203-a50b-027436edd60e	Duration: 96.38 ms	Billed Duration: 97 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:52.308,"REPORT RequestId: ea7f7a6c-fa83-46cc-9d3e-4295dfd77279	Duration: 202.31 ms	Billed Duration: 203 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.270,"REPORT RequestId: f356d8f2-000c-40ab-9630-e5870d0a40b8	Duration: 113.28 ms	Billed Duration: 114 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.270,"REPORT RequestId: 2b8702c7-9e70-499b-9fff-08fe077f6cb9	Duration: 95.24 ms	Billed Duration: 96 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.244,"REPORT RequestId: 09a318aa-ce40-47b6-a8c0-67085d308011	Duration: 189.19 ms	Billed Duration: 190 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:52.236,"REPORT RequestId: 3127390a-ac20-4b22-a601-f894a95c7c42	Duration: 106.56 ms	Billed Duration: 107 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.199,"REPORT RequestId: d2fd96b0-ae8e-4640-85d0-269fb90be356	Duration: 85.56 ms	Billed Duration: 86 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.167,"REPORT RequestId: c4712d95-71fe-49bc-a5d7-566b270743f3	Duration: 82.04 ms	Billed Duration: 83 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.161,"REPORT RequestId: a6c5304e-3418-4031-868b-2d4236acaeaf	Duration: 101.39 ms	Billed Duration: 102 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.099,"REPORT RequestId: d9c2d05b-4150-44d8-ab6e-abf4b33101a9	Duration: 184.64 ms	Billed Duration: 185 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.091,"REPORT RequestId: eb29cb74-63b7-42d7-8a05-72c0cf23d872	Duration: 87.13 ms	Billed Duration: 88 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:52.073,"REPORT RequestId: 25d3001b-6d6d-43bd-adac-7baf41eca530	Duration: 81.07 ms	Billed Duration: 82 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:52.066,"REPORT RequestId: 0b1359ee-a4b1-471c-851e-16ab745ffc47	Duration: 173.73 ms	Billed Duration: 174 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.057,"REPORT RequestId: ef902b6b-45c9-41a2-bbb2-b025adeeda28	Duration: 91.65 ms	Billed Duration: 92 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:52.019,"REPORT RequestId: dc73d81a-6c0d-4434-be58-7c74825c7f21	Duration: 78.09 ms	Billed Duration: 79 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:51.970,"REPORT RequestId: bcfb561d-21c2-45ef-a2b7-b2447b4a5ca0	Duration: 85.14 ms	Billed Duration: 86 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:47.167,"REPORT RequestId: 13c11511-1481-4718-bac9-6834a64e8b79	Duration: 1547.15 ms	Billed Duration: 1548 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:47.154,"REPORT RequestId: 5cb74bf0-8c5e-42cb-802e-f21422bdd133	Duration: 477.15 ms	Billed Duration: 478 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:46.969,"REPORT RequestId: 63e7138d-a3ce-4813-89e7-9e95d29a905e	Duration: 524.98 ms	Billed Duration: 525 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.956,"REPORT RequestId: 8db34a3f-d7ad-46f0-bbe8-77a532d61dd7	Duration: 651.08 ms	Billed Duration: 652 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.931,"REPORT RequestId: 596cf9f0-8fe5-4527-b05a-64ba1dc0c3e9	Duration: 115.58 ms	Billed Duration: 116 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:46.871,"REPORT RequestId: e4d913bc-9ca8-4fa7-8625-bc6a8df4afb3	Duration: 79.86 ms	Billed Duration: 80 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.844,"REPORT RequestId: f84fbfff-02f9-442b-be51-91ebde51348d	Duration: 1011.51 ms	Billed Duration: 1012 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:46.833,"REPORT RequestId: 84c3deff-2958-4595-9cfb-f61911316098	Duration: 90.27 ms	Billed Duration: 91 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.794,"REPORT RequestId: a532a170-16f4-4f4e-9ba8-47e5fe8f998a	Duration: 470.94 ms	Billed Duration: 471 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:46.746,"REPORT RequestId: 1f664ed4-7616-43ec-aad5-4e6ddc08ab9f	Duration: 1042.57 ms	Billed Duration: 1043 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.732,"REPORT RequestId: 3a6bf8c8-c075-4032-a647-42149eb49bcf	Duration: 1623.62 ms	Billed Duration: 1624 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.725,"REPORT RequestId: 87cc4288-ba35-4993-9416-94e754d8bcea	Duration: 613.49 ms	Billed Duration: 614 ms	Memory Size: 512 MB	Max Memory Used: 112 MB	
"
2024-05-31 19:02:46.711,"REPORT RequestId: 3bfa475f-0d9f-4f59-a665-219dd0b8c3f6	Duration: 88.20 ms	Billed Duration: 89 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:46.623,"REPORT RequestId: 99151594-69fd-4a6d-b9c6-54b3719cb73f	Duration: 628.41 ms	Billed Duration: 629 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.530,"REPORT RequestId: 37460a2a-b83f-4e2a-a89d-924880dcdec8	Duration: 617.30 ms	Billed Duration: 618 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:46.422,"REPORT RequestId: f3279a67-ac81-4a4e-8985-88d76fe1ac65	Duration: 668.24 ms	Billed Duration: 669 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.422,"REPORT RequestId: 70f76c71-3685-440d-90f9-cd6bd1cdb92a	Duration: 777.41 ms	Billed Duration: 778 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.310,"REPORT RequestId: 0961f90a-0f6e-4ef2-97d6-aa88e7b48e4b	Duration: 497.42 ms	Billed Duration: 498 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.306,"REPORT RequestId: 2031ddda-7095-41a8-b29c-c0eddd8ccac5	Duration: 435.51 ms	Billed Duration: 436 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.267,"REPORT RequestId: ff2f97ff-df6c-4af1-b1d4-a0870fc0446e	Duration: 470.57 ms	Billed Duration: 471 ms	Memory Size: 512 MB	Max Memory Used: 111 MB	
"
2024-05-31 19:02:46.243,"REPORT RequestId: 2137689a-c806-4b93-b1cf-b515f54ed371	Duration: 172.22 ms	Billed Duration: 173 ms	Memory Size: 512 MB	Max Memory Used: 109 MB	
"
2024-05-31 19:02:46.242,"REPORT RequestId: e3b86e4a-45e1-413b-82c1-770276c1754c	Duration: 493.79 ms	Billed Duration: 494 ms	Memory Size: 512 MB	Max Memory Used: 114 MB	
"
2024-05-31 19:02:46.216,"REPORT RequestId: a0c44b98-2f16-4e85-bf30-24546665aa1a	Duration: 91.08 ms	Billed Duration: 92 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:46.187,"REPORT RequestId: 56b055cb-0ea6-43a7-90bf-971a51f861a6	Duration: 559.72 ms	Billed Duration: 560 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:46.184,"REPORT RequestId: 3b98a945-712c-4b91-93d6-0b83a39f1786	Duration: 525.09 ms	Billed Duration: 526 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.143,"REPORT RequestId: 6a03076c-cdd4-4349-87f0-22a19e60ec3d	Duration: 573.46 ms	Billed Duration: 574 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.134,"REPORT RequestId: 6be71426-b8a3-4c94-827b-8f8b885757d2	Duration: 669.69 ms	Billed Duration: 670 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:46.131,"REPORT RequestId: 225332cb-4f80-40e9-a371-34fc55a6399d	Duration: 674.80 ms	Billed Duration: 675 ms	Memory Size: 512 MB	Max Memory Used: 104 MB	
"
2024-05-31 19:02:46.130,"REPORT RequestId: 7b68d041-5bef-4e6f-adf7-f7c26c6d2512	Duration: 531.72 ms	Billed Duration: 532 ms	Memory Size: 512 MB	Max Memory Used: 115 MB	
"
2024-05-31 19:02:46.105,"REPORT RequestId: ea54276f-965b-48a9-81d0-2e900da9c3f9	Duration: 92.35 ms	Billed Duration: 93 ms	Memory Size: 512 MB	Max Memory Used: 110 MB	
"
2024-05-31 19:02:46.104,"REPORT RequestId: 271758c2-23cd-4b32-8c71-d4d7b183173d	Duration: 650.05 ms	Billed Duration: 651 ms	Memory Size: 512 MB	Max Memory Used: 105 MB	
"
2024-05-31 19:02:46.094,"REPORT RequestId: 23227a90-ec95-41e0-af54-f425fca4098d	Duration: 475.34 ms	Billed Duration: 476 ms	Memory Size: 512 MB	Max Memory Used: 116 MB	
"
2024-05-31 19:02:46.084,"REPORT RequestId: d74f21e9-19da-459e-b7e0-13ca255e5146	Duration: 97.71 ms	Billed Duration: 98 ms	Memory Size: 512 MB	Max Memory Used: 113 MB	
"
2024-05-31 19:02:46.052,"REPORT RequestId: 4be9adf9-80b2-48af-b147-b17b14d126c9	Duration: 474.89 ms	Billed Duration: 475 ms	Memory Size: 512 MB	Max Memory Used: 109 MB	
